global_actual,global_preds
0.3,-4.086107351335369
0.76471,-4.33265956217474
0.68627,-4.209698405289234
0.53922,-4.4839699365072825
0.95,0.3916634381052221
0.95,0.3651834402085384
0.95,0.3376970942594468
0.95,0.3048265718900196
0.95,0.2721753543089419
0.95,0.2490360636314251
0.95,0.2271844750301763
0.95,0.2067376771842082
0.95,0.1886197597127948
0.95,0.1682098261553238
0.95,0.141630870991769
0.95,0.1107845490972219
0.95,0.0905645196637173
0.95,0.2707753205888152
0.95,0.2504208748390681
0.95,0.233473559829201
0.95,0.2111456115700092
0.95,0.1862146027401169
0.95,0.1654791130068685
0.95,0.145185918185587
0.95,0.125309073297209
0.95,0.1049413187847476
0.95,0.0823010055535734
0.95,0.0582745660952682
0.95,0.0338756993118145
0.95,0.0102312285882425
0.95,0.1838785485378401
0.95,0.176413415292196
0.95,0.1603432538214441
0.95,0.1419457320402468
0.95,0.1218162065674669
0.95,0.0985556224292952
0.95,0.0779629394380825
0.95,0.056881301581482
0.95,0.0347255081005902
0.95,0.0124718960339436
0.95,-0.0080694273812005
0.95,-0.0306501655819232
0.95,-0.0524418647509688
0.95,0.114589996779281
0.95,0.1076136625651106
0.95,0.0967887775561234
0.95,0.0775487985192058
0.95,0.0551880485888926
0.95,0.0314541059625112
0.95,0.0157061167478505
0.95,-0.0062913105218623
0.95,-0.0279078168348428
0.95,-0.0485296899779615
0.95,-0.0716368788699895
0.95,-0.0913579828017881
0.95,-0.1070477345603917
0.95,0.0472976903957761
0.95,0.0449561574012856
0.95,0.0330306311546185
0.95,0.015277267294999
0.95,-0.0080948037031997
0.95,-0.0270748271726484
0.95,-0.0441513366958066
0.95,-0.0654896193327631
0.95,-0.0866667806423482
0.95,-0.1073132208647045
0.95,-0.1263130161032435
0.95,-0.1446054019397359
0.95,-0.1602124359652643
0.95,0.4037725093587525
0.95,0.2096373580341112
0.95,0.1845897088894418
0.99583,1.253612593638182
1.0,1.1823139481583969
1.0,1.1478773237960491
1.0,1.2714119436932942
0.97837,1.1606541194614397
0.95473,1.114941962281253
1.0,1.2796705535544015
0.9782,1.231232592240345
1.0,1.2487930715995323
0.93083,1.0052417949480212
0.95127,1.0873532483524986
1.0,1.161132170471828
1.0,1.311129499108686
0.976,1.2602999668639483
0.99673,1.2434583443268914
1.0,1.2383481678931612
0.96133,1.171976249868055
0.99187,1.1898025367352814
0.98033,1.175409377533806
1.0,1.163923149306269
1.0,-1.114016851997402
1.0,-1.1795257857746468
1.0,-1.2191472046364606
1.0,-1.2065605921531504
0.92244,-1.2260783250500042
0.95637,-0.9336279102839408
1.0,-1.015231744108413
1.0,-0.9969509372390803
0.89751,-1.0658673003440822
1.0,-1.088751051090299
0.99425,0.940102855314178
0.96935,0.4727392573477317
0.95594,0.9876168375299528
0.86782,0.5591886018162198
1.0,0.9940405705773884
0.92529,0.5674302020093273
0.95019,1.00679306118817
0.98084,0.735061079978467
0.92146,0.2732167383002249
0.9751,1.035805942950488
0.97126,1.0254765269558237
0.95785,0.8257671567537771
1.0,0.6005757171013955
0.93295,0.1197486572989719
0.97126,1.042881423003664
0.96552,1.0325279341682885
0.97318,0.8334458898104268
1.0,0.6097056709106703
0.91379,0.1329195102728952
1.0,0.9553864774080626
0.94444,0.5238302043876171
1.0,0.8425385732891506
0.89847,0.3565401777177386
0.76503,-1.5358834002574102
0.7459,-1.7459549286136715
0.69945,-1.7990317495540966
0.39071,-1.0524041578022192
0.3,-1.069589998740054
1.0,-0.1005773109897865
0.985,-0.1147836541107003
1.0,0.6997502863988617
0.905,0.6647798409884029
0.885,0.6325558667486942
1.0,0.690547881853555
1.0,0.0588378199335029
0.925,0.046120993507153
1.0,0.7240982231736512
0.97,0.6977106743322028
0.97,0.6734276413417725
0.95,0.7176373359026098
0.86,0.1451900215881903
0.94,0.1314765331136313
0.925,0.7494801697318378
0.94,0.7268125714219065
0.965,0.7053839116599444
0.99,0.7449677505726746
0.965,0.2187597722015254
0.975,0.2056940927720251
0.95,0.7736341691998725
0.985,0.7506018789638668
0.98,0.7265256711515062
1.0,0.7693495518741882
0.90733,-2.282588396641799
0.94567,-1.2023369309755687
0.99333,-0.9871086285968076
0.98333,-1.4188138474813607
0.90733,-1.0375296965957892
0.993,-0.9022172652203382
0.88167,-0.9872186979842368
0.92833,-0.8495384589002821
0.94233,-0.6075321013090549
0.937,-0.4724974751596858
0.75767,-2.282588241832533
0.90767,-1.2023369309755687
0.88033,-0.9871086285968076
0.91233,-1.4188138474813607
0.847,-1.0375296965957892
0.895,-0.9022172652203382
0.83233,-0.9872186979842368
0.89767,-0.8495384589002821
0.90033,-0.6075321013090549
0.83033,-0.4724974751596858
0.42233,-2.282588241832533
0.799,-1.2023369309755687
0.826,-0.9871086285968076
0.81433,-1.4188138474813607
0.80133,-1.0375296965957892
0.80167,-0.9022172652203382
0.736,-0.9872186979842368
0.81567,-0.8495384589002821
0.795,-0.6075321013090549
0.59767,-0.4724974751596858
0.952,0.7017759656316679
0.9415,0.6795879277224581
0.958,0.7199020406406094
0.9245,0.6570370943006688
0.961,0.6518332969639183
1.0,0.6338404740298428
0.9955,0.709772444704775
0.991,0.6478463391525545
0.968,0.694787062659953
0.9845,0.6378487181151484
0.9445,0.6485071425002982
0.9585,0.6967993895936527
1.0,0.6397716814006145
0.9495,0.6391485741089024
0.937,0.642393685922283
0.8705,0.8330839457488083
0.933,0.7572467570463863
0.959,0.7256941905890758
0.915,0.7159138830574407
0.9865,0.704169162059636
0.33333,-3.054691555854883
0.54902,-3.081379744289005
0.3,-3.672585490757665
0.76471,-3.8654035265272766
0.68627,-4.053568615027403
0.53922,-4.049626551902894
0.95,0.1747863939837433
0.95,0.1784349193906108
0.95,0.1770436872281791
0.95,0.1745546009739002
0.95,0.1729758173868923
0.95,0.1612655801528675
0.95,0.1501791758789876
0.95,0.14400215074652
0.95,0.1361664991486152
0.95,0.1308658879677535
0.95,0.1257167189503959
0.95,0.1246116807410926
0.95,0.1230492779094426
0.95,0.1176695301674194
0.95,0.1184389902680486
0.95,0.1209730244248704
0.95,0.1203620890116194
0.95,0.11674109062719
0.95,0.1134339196496904
0.95,0.1090839437874304
0.95,0.1074139872189073
