smiles,quantified_toxicity,Formulation,Ionizable_Lipid_Mol_Ratio,Phospholipid_Mol_Ratio,Cholesterol_Mol_Ratio,PEG_Lipid_Mol_Ratio,Helper_lipid_ID,Ionizable_Lipid_to_mRNA_weight_ratio,Comment,Dose/Cells,Lipid_name,Num_tails,Num_carbon_in_tail,MolWt,Experiment_ID,Cargo_type,Model_type,Experiment_weight,Sample_weight,Helper_lipid_ID_DOPE,Helper_lipid_ID_DSPC,Helper_lipid_ID_MDOA,Cargo_type_mRNA,Cargo_type_siRNA,Model_type_HeLa,Model_type_HepG2,Model_type_IGROV1,Model_type_MDA_MB,toxicity_class,unnormalized_toxicity
CCCCC(CC)CCC(=O)Oc1cc(CNCCCN2CCN(CCCN)CC2)cc(OC(=O)CCC(CC)CCCC)c1,1.0,Lxue,35.0,16.0,46.5,2.5,DOPE,10.0,Tox,3.044522437723423,4-a2-9b2,2.0,7,6.448824518624765,Xue_CAD_LNP,mRNA,HeLa,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,1.0
CCCCC(C)C(=O)Oc1cc(OC(=O)C(C)CCCC)c(CNCCCN2CCN(CCCN)CC2)c(OC(=O)C(C)CCCC)c1,0.9920666666666667,Lxue,35.0,16.0,46.5,2.5,DOPE,10.0,Tox,3.044522437723423,4-a3-6b,3.0,5,6.516145737644414,Xue_CAD_LNP,mRNA,HeLa,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0.9920666666666667
CCCCCC(C)C(=O)Oc1cc(OC(=O)C(C)CCCCC)c(CNCCCN2CCN(CCCN)CC2)c(OC(=O)C(C)CCCCC)c1,1.0,Lxue,35.0,16.0,46.5,2.5,DOPE,10.0,Tox,3.044522437723423,4-a3-7b,3.0,6,6.57653781184498,Xue_CAD_LNP,mRNA,HeLa,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,1.0
CCCCC(CC)C(=O)Oc1cc(OC(=O)C(CC)CCCC)c(CNCCCN2CCN(CCCN)CC2)c(OC(=O)C(CC)CCCC)c1,0.9323666666666667,Lxue,35.0,16.0,46.5,2.5,DOPE,10.0,Tox,3.044522437723423,4-a3-7b2,3.0,5,6.57653781184498,Xue_CAD_LNP,mRNA,HeLa,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0.9323666666666667
CCCCC(C)CCC(=O)Oc1cc(OC(=O)CCC(C)CCCC)c(CNCCCN2CCN(CCCN)CC2)c(OC(=O)CCC(C)CCCC)c1,0.9724666666666668,Lxue,35.0,16.0,46.5,2.5,DOPE,10.0,Tox,3.044522437723423,4-a3-8b,3.0,7,6.633489471284122,Xue_CAD_LNP,mRNA,HeLa,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0.9724666666666668
CCCCC(CC)CCC(=O)Oc1cc(OC(=O)CCC(CC)CCCC)c(CNCCCN2CCN(CCCN)CC2)c(OC(=O)CCC(CC)CCCC)c1,0.9678333333333335,Lxue,35.0,16.0,46.5,2.5,DOPE,10.0,Tox,3.044522437723423,4-a3-9b2,3.0,7,6.6873716655331386,Xue_CAD_LNP,mRNA,HeLa,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0.9678333333333335
CCCCCCC(=O)Oc1cc(CNCCN(C)C)cc(OC(=O)CCCCCC)c1,1.0,Lxue,35.0,16.0,46.5,2.5,DOPE,10.0,Tox,3.044522437723423,5-a2-6,2.0,6,6.076772599263164,Xue_CAD_LNP,mRNA,HeLa,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,1.0
CCCCC(C)C(=O)Oc1cc(CNCCN(C)C)cc(OC(=O)C(C)CCCC)c1,1.0,Lxue,35.0,16.0,46.5,2.5,DOPE,10.0,Tox,3.044522437723423,5-a2-6b,2.0,5,6.076772599263163,Xue_CAD_LNP,mRNA,HeLa,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,1.0
CCCCCCCC(=O)Oc1cc(CNCCN(C)C)cc(OC(=O)CCCCCCC)c1,1.0,Lxue,35.0,16.0,46.5,2.5,DOPE,10.0,Tox,3.044522437723423,5-a2-7,2.0,7,6.139183875775352,Xue_CAD_LNP,mRNA,HeLa,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,1.0
CCCCCC(C)C(=O)Oc1cc(CNCCN(C)C)cc(OC(=O)C(C)CCCCC)c1,1.0,Lxue,35.0,16.0,46.5,2.5,DOPE,10.0,Tox,3.044522437723423,5-a2-7b,2.0,6,6.139183875775351,Xue_CAD_LNP,mRNA,HeLa,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,1.0
CCCCC(CC)C(=O)Oc1cc(CNCCN(C)C)cc(OC(=O)C(CC)CCCC)c1,0.9720666666666666,Lxue,35.0,16.0,46.5,2.5,DOPE,10.0,Tox,3.044522437723423,5-a2-7b2,2.0,5,6.139183875775351,Xue_CAD_LNP,mRNA,HeLa,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0.9720666666666666
CCCCCCCCC(=O)Oc1cc(CNCCN(C)C)cc(OC(=O)CCCCCCCC)c1,0.9656999999999999,Lxue,35.0,16.0,46.5,2.5,DOPE,10.0,Tox,3.044522437723423,5-a2-8,2.0,8,6.197927751730966,Xue_CAD_LNP,mRNA,HeLa,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0.9656999999999999
CCCCC(C)CCC(=O)Oc1cc(CNCCN(C)C)cc(OC(=O)CCC(C)CCC)c1,0.9256666666666666,Lxue,35.0,16.0,46.5,2.5,DOPE,10.0,Tox,3.044522437723423,5-a2-8b,2.0,7,6.168987107115225,Xue_CAD_LNP,mRNA,HeLa,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0.9256666666666666
CCCCCCCCCC(=O)Oc1cc(CNCCN(C)C)cc(OC(=O)CCCCCCCCC)c1,1.0,Lxue,35.0,16.0,46.5,2.5,DOPE,10.0,Tox,3.044522437723423,5-a2-9,2.0,9,6.25341141678608,Xue_CAD_LNP,mRNA,HeLa,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,1.0
CCCCCC(C)CCC(=O)Oc1cc(CNCCN(C)C)cc(OC(=O)CCC(C)CCCCC)c1,0.9312,Lxue,35.0,16.0,46.5,2.5,DOPE,10.0,Tox,3.044522437723423,5-a2-9b,2.0,8,6.253411416786079,Xue_CAD_LNP,mRNA,HeLa,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0.9312
CCCCC(CC)CCC(=O)Oc1cc(CNCCN(C)C)cc(OC(=O)CCC(CC)CCCC)c1,0.9630333333333332,Lxue,35.0,16.0,46.5,2.5,DOPE,10.0,Tox,3.044522437723423,5-a2-9b2,2.0,7,6.253411416786079,Xue_CAD_LNP,mRNA,HeLa,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0.9630333333333332
CCCCC(C)C(=O)Oc1cc(OC(=O)C(C)CCCC)c(CNCCN(C)C)c(OC(=O)C(C)CCCC)c1,1.0,Lxue,35.0,16.0,46.5,2.5,DOPE,10.0,Tox,3.044522437723423,5-a3-6b,3.0,5,6.334685389150466,Xue_CAD_LNP,mRNA,HeLa,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,1.0
CCCCCC(C)C(=O)Oc1cc(OC(=O)C(C)CCCCC)c(CNCCN(C)C)c(OC(=O)C(C)CCCCC)c1,1.0,Lxue,35.0,16.0,46.5,2.5,DOPE,10.0,Tox,3.044522437723423,5-a3-7b,3.0,6,6.406670393149158,Xue_CAD_LNP,mRNA,HeLa,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,1.0
CCCCC(CC)C(=O)Oc1cc(OC(=O)C(CC)CCCC)c(CNCCN(C)C)c(OC(=O)C(CC)CCCC)c1,0.9868333333333332,Lxue,35.0,16.0,46.5,2.5,DOPE,10.0,Tox,3.044522437723423,5-a3-7b2,3.0,5,6.406670393149158,Xue_CAD_LNP,mRNA,HeLa,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0.9868333333333332
CCCCC(C)CCC(=O)Oc1cc(OC(=O)CCC(C)CCCC)c(CNCCN(C)C)c(OC(=O)CCC(C)CCCC)c1,0.9512666666666668,Lxue,35.0,16.0,46.5,2.5,DOPE,10.0,Tox,3.044522437723423,5-a3-8b,3.0,7,6.473819706178211,Xue_CAD_LNP,mRNA,HeLa,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0.9512666666666668
CCCCC(CC)CCC(=O)Oc1cc(OC(=O)CCC(CC)CCCC)c(CNCCN(C)C)c(OC(=O)CCC(CC)CCCC)c1,0.9858666666666666,Lxue,35.0,16.0,46.5,2.5,DOPE,10.0,Tox,3.044522437723423,5-a3-9b2,3.0,7,6.536742320942535,Xue_CAD_LNP,mRNA,HeLa,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0.9858666666666666
CCCCCCC(=O)Oc1cc(CNCCCN(C)C)cc(OC(=O)CCCCCC)c1,1.0,Lxue,35.0,16.0,46.5,2.5,DOPE,10.0,Tox,3.044522437723423,6-a2-6,2.0,6,6.108465054446708,Xue_CAD_LNP,mRNA,HeLa,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,1.0
CCCCC(C)C(=O)Oc1cc(CNCCCN(C)C)cc(OC(=O)C(C)CCCC)c1,0.9604,Lxue,35.0,16.0,46.5,2.5,DOPE,10.0,Tox,3.044522437723423,6-a2-6b,2.0,5,6.108465054446707,Xue_CAD_LNP,mRNA,HeLa,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0.9604
CCCCCCCC(=O)Oc1cc(CNCCCN(C)C)cc(OC(=O)CCCCCCC)c1,0.9803666666666667,Lxue,35.0,16.0,46.5,2.5,DOPE,10.0,Tox,3.044522437723423,6-a2-7,2.0,7,6.168987107115225,Xue_CAD_LNP,mRNA,HeLa,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0.9803666666666667
CCCCCC(C)C(=O)Oc1cc(CNCCCN(C)C)cc(OC(=O)C(C)CCCCC)c1,0.9749333333333334,Lxue,35.0,16.0,46.5,2.5,DOPE,10.0,Tox,3.044522437723423,6-a2-7b,2.0,6,6.168987107115225,Xue_CAD_LNP,mRNA,HeLa,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0.9749333333333334
CCCCC(CC)C(=O)Oc1cc(CNCCCN(C)C)cc(OC(=O)C(CC)CCCC)c1,0.9595,Lxue,35.0,16.0,46.5,2.5,DOPE,10.0,Tox,3.044522437723423,6-a2-7b2,2.0,5,6.168987107115225,Xue_CAD_LNP,mRNA,HeLa,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0.9595
CCCCCCCCC(=O)Oc1cc(CNCCCN(C)C)cc(OC(=O)CCCCCCCC)c1,0.9348333333333332,Lxue,35.0,16.0,46.5,2.5,DOPE,10.0,Tox,3.044522437723423,6-a2-8,2.0,8,6.226054339546441,Xue_CAD_LNP,mRNA,HeLa,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0.9348333333333332
CCCCC(C)CCC(=O)Oc1cc(CNCCCN(C)C)cc(OC(=O)CCC(C)CCC)c1,0.9143000000000001,Lxue,35.0,16.0,46.5,2.5,DOPE,10.0,Tox,3.044522437723423,6-a2-8b,2.0,7,6.197927751730966,Xue_CAD_LNP,mRNA,HeLa,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0.9143000000000001
CCCCCCCCCC(=O)Oc1cc(CNCCCN(C)C)cc(OC(=O)CCCCCCCCC)c1,0.992,Lxue,35.0,16.0,46.5,2.5,DOPE,10.0,Tox,3.044522437723423,6-a2-9,2.0,9,6.280039970403045,Xue_CAD_LNP,mRNA,HeLa,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0.992
CCCCCC(C)CCC(=O)Oc1cc(CNCCCN(C)C)cc(OC(=O)CCC(C)CCCCC)c1,1.0,Lxue,35.0,16.0,46.5,2.5,DOPE,10.0,Tox,3.044522437723423,6-a2-9b,2.0,8,6.280039970403045,Xue_CAD_LNP,mRNA,HeLa,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,1.0
CCCCC(CC)CCC(=O)Oc1cc(CNCCCN(C)C)cc(OC(=O)CCC(CC)CCCC)c1,1.0,Lxue,35.0,16.0,46.5,2.5,DOPE,10.0,Tox,3.044522437723423,6-a2-9b2,2.0,7,6.280039970403045,Xue_CAD_LNP,mRNA,HeLa,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,1.0
CCCCC(C)C(=O)Oc1cc(OC(=O)C(C)CCCC)c(CNCCCN(C)C)c(OC(=O)C(C)CCCC)c1,1.0,Lxue,35.0,16.0,46.5,2.5,DOPE,10.0,Tox,3.044522437723423,6-a3-6b,3.0,5,6.35926067084213,Xue_CAD_LNP,mRNA,HeLa,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,1.0
CCCCCC(C)C(=O)Oc1cc(OC(=O)C(C)CCCCC)c(CNCCCN(C)C)c(OC(=O)C(C)CCCCC)c1,1.0,Lxue,35.0,16.0,46.5,2.5,DOPE,10.0,Tox,3.044522437723423,6-a3-7b,3.0,6,6.429558174707874,Xue_CAD_LNP,mRNA,HeLa,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,1.0
CCCCC(CC)C(=O)Oc1cc(OC(=O)C(CC)CCCC)c(CNCCCN(C)C)c(OC(=O)C(CC)CCCC)c1,1.0,Lxue,35.0,16.0,46.5,2.5,DOPE,10.0,Tox,3.044522437723423,6-a3-7b2,3.0,5,6.429558174707874,Xue_CAD_LNP,mRNA,HeLa,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,1.0
CCCCC(C)CCC(=O)Oc1cc(OC(=O)CCC(C)CCCC)c(CNCCCN(C)C)c(OC(=O)CCC(C)CCCC)c1,1.0,Lxue,35.0,16.0,46.5,2.5,DOPE,10.0,Tox,3.044522437723423,6-a3-8b,3.0,7,6.495236854618785,Xue_CAD_LNP,mRNA,HeLa,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,1.0
CCCCC(CC)CCC(=O)Oc1cc(OC(=O)CCC(CC)CCCC)c(CNCCCN(C)C)c(OC(=O)CCC(CC)CCCC)c1,0.9933666666666666,Lxue,35.0,16.0,46.5,2.5,DOPE,10.0,Tox,3.044522437723423,6-a3-9b2,3.0,7,6.556866420462086,Xue_CAD_LNP,mRNA,HeLa,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0.9933666666666666
CCCCCCC(=O)Oc1cc(CNCCN(CC)CC)cc(OC(=O)CCCCCC)c1,1.0,Lxue,35.0,16.0,46.5,2.5,DOPE,10.0,Tox,3.044522437723423,7-a2-6,2.0,6,6.139183875775352,Xue_CAD_LNP,mRNA,HeLa,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,1.0
CCCCC(C)C(=O)Oc1cc(CNCCN(CC)CC)cc(OC(=O)C(C)CCCC)c1,0.9634666666666668,Lxue,35.0,16.0,46.5,2.5,DOPE,10.0,Tox,3.044522437723423,7-a2-6b,2.0,5,6.139183875775351,Xue_CAD_LNP,mRNA,HeLa,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0.9634666666666668
CCCCCCCC(=O)Oc1cc(CNCCN(CC)CC)cc(OC(=O)CCCCCCC)c1,0.9719333333333331,Lxue,35.0,16.0,46.5,2.5,DOPE,10.0,Tox,3.044522437723423,7-a2-7,2.0,7,6.197927751730966,Xue_CAD_LNP,mRNA,HeLa,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0.9719333333333331
CCCCCC(C)C(=O)Oc1cc(CNCCN(CC)CC)cc(OC(=O)C(C)CCCCC)c1,0.9358333333333332,Lxue,35.0,16.0,46.5,2.5,DOPE,10.0,Tox,3.044522437723423,7-a2-7b,2.0,6,6.197927751730966,Xue_CAD_LNP,mRNA,HeLa,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0.9358333333333332
CCCCC(CC)C(=O)Oc1cc(CNCCN(CC)CC)cc(OC(=O)C(CC)CCCC)c1,1.0,Lxue,35.0,16.0,46.5,2.5,DOPE,10.0,Tox,3.044522437723423,7-a2-7b2,2.0,5,6.197927751730966,Xue_CAD_LNP,mRNA,HeLa,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,1.0
CCCCCCCCC(=O)Oc1cc(CNCCN(CC)CC)cc(OC(=O)CCCCCCCC)c1,1.0,Lxue,35.0,16.0,46.5,2.5,DOPE,10.0,Tox,3.044522437723423,7-a2-8,2.0,8,6.25341141678608,Xue_CAD_LNP,mRNA,HeLa,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,1.0
CCCCC(C)CCC(=O)Oc1cc(CNCCN(CC)CC)cc(OC(=O)CCC(C)CCC)c1,0.9353666666666668,Lxue,35.0,16.0,46.5,2.5,DOPE,10.0,Tox,3.044522437723423,7-a2-8b,2.0,7,6.226054339546441,Xue_CAD_LNP,mRNA,HeLa,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0.9353666666666668
CCCCCCCCCC(=O)Oc1cc(CNCCN(CC)CC)cc(OC(=O)CCCCCCCCC)c1,0.9394666666666666,Lxue,35.0,16.0,46.5,2.5,DOPE,10.0,Tox,3.044522437723423,7-a2-9,2.0,9,6.3059777974469275,Xue_CAD_LNP,mRNA,HeLa,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0.9394666666666666
CCCCCC(C)CCC(=O)Oc1cc(CNCCN(CC)CC)cc(OC(=O)CCC(C)CCCCC)c1,0.9762666666666668,Lxue,35.0,16.0,46.5,2.5,DOPE,10.0,Tox,3.044522437723423,7-a2-9b,2.0,8,6.3059777974469275,Xue_CAD_LNP,mRNA,HeLa,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0.9762666666666668
CCCCC(CC)CCC(=O)Oc1cc(CNCCN(CC)CC)cc(OC(=O)CCC(CC)CCCC)c1,0.9684333333333331,Lxue,35.0,16.0,46.5,2.5,DOPE,10.0,Tox,3.044522437723423,7-a2-9b2,2.0,7,6.3059777974469275,Xue_CAD_LNP,mRNA,HeLa,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0.9684333333333331
CCCCC(C)C(=O)Oc1cc(OC(=O)C(C)CCCC)c(CNCCN(CC)CC)c(OC(=O)C(C)CCCC)c1,1.0,Lxue,35.0,16.0,46.5,2.5,DOPE,10.0,Tox,3.044522437723423,7-a3-6b,3.0,5,6.383246465907858,Xue_CAD_LNP,mRNA,HeLa,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,1.0
CCCCCC(C)C(=O)Oc1cc(OC(=O)C(C)CCCCC)c(CNCCN(CC)CC)c(OC(=O)C(C)CCCCC)c1,0.9846666666666664,Lxue,35.0,16.0,46.5,2.5,DOPE,10.0,Tox,3.044522437723423,7-a3-7b,3.0,6,6.451933805852046,Xue_CAD_LNP,mRNA,HeLa,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0.9846666666666664
CCCCC(CC)C(=O)Oc1cc(OC(=O)C(CC)CCCC)c(CNCCN(CC)CC)c(OC(=O)C(CC)CCCC)c1,0.9862000000000001,Lxue,35.0,16.0,46.5,2.5,DOPE,10.0,Tox,3.044522437723423,7-a3-7b2,3.0,5,6.451933805852046,Xue_CAD_LNP,mRNA,HeLa,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0.9862000000000001
CCCCC(C)CCC(=O)Oc1cc(OC(=O)CCC(C)CCCC)c(CNCCN(CC)CC)c(OC(=O)CCC(C)CCCC)c1,0.9805666666666668,Lxue,35.0,16.0,46.5,2.5,DOPE,10.0,Tox,3.044522437723423,7-a3-8b,3.0,7,6.5162049102924655,Xue_CAD_LNP,mRNA,HeLa,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0.9805666666666668
CCCCC(CC)CCC(=O)Oc1cc(OC(=O)CCC(CC)CCCC)c(CNCCN(CC)CC)c(OC(=O)CCC(CC)CCCC)c1,0.9827666666666666,Lxue,35.0,16.0,46.5,2.5,DOPE,10.0,Tox,3.044522437723423,7-a3-9b2,3.0,7,6.576593516798139,Xue_CAD_LNP,mRNA,HeLa,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0.9827666666666666
CCCCCCC(=O)Oc1cc(CNCCCN(CC)CC)cc(OC(=O)CCCCCC)c1,1.0,Lxue,35.0,16.0,46.5,2.5,DOPE,10.0,Tox,3.044522437723423,8-a2-6,2.0,6,6.168987107115225,Xue_CAD_LNP,mRNA,HeLa,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,1.0
CCCCC(C)C(=O)Oc1cc(CNCCCN(CC)CC)cc(OC(=O)C(C)CCCC)c1,0.9742333333333332,Lxue,35.0,16.0,46.5,2.5,DOPE,10.0,Tox,3.044522437723423,8-a2-6b,2.0,5,6.168987107115225,Xue_CAD_LNP,mRNA,HeLa,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0.9742333333333332
CCCCCCCC(=O)Oc1cc(CNCCCN(CC)CC)cc(OC(=O)CCCCCCC)c1,0.9823333333333332,Lxue,35.0,16.0,46.5,2.5,DOPE,10.0,Tox,3.044522437723423,8-a2-7,2.0,7,6.226054339546441,Xue_CAD_LNP,mRNA,HeLa,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0.9823333333333332
CCCCCC(C)C(=O)Oc1cc(CNCCCN(CC)CC)cc(OC(=O)C(C)CCCCC)c1,1.0,Lxue,35.0,16.0,46.5,2.5,DOPE,10.0,Tox,3.044522437723423,8-a2-7b,2.0,6,6.226054339546441,Xue_CAD_LNP,mRNA,HeLa,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,1.0
CCCCC(CC)C(=O)Oc1cc(CNCCCN(CC)CC)cc(OC(=O)C(CC)CCCC)c1,1.0,Lxue,35.0,16.0,46.5,2.5,DOPE,10.0,Tox,3.044522437723423,8-a2-7b2,2.0,5,6.226054339546441,Xue_CAD_LNP,mRNA,HeLa,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,1.0
CCCCCCCCC(=O)Oc1cc(CNCCCN(CC)CC)cc(OC(=O)CCCCCCCC)c1,1.0,Lxue,35.0,16.0,46.5,2.5,DOPE,10.0,Tox,3.044522437723423,8-a2-8,2.0,8,6.280039970403045,Xue_CAD_LNP,mRNA,HeLa,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,1.0
CCCCC(C)CCC(=O)Oc1cc(CNCCCN(CC)CC)cc(OC(=O)CCC(C)CCC)c1,1.0,Lxue,35.0,16.0,46.5,2.5,DOPE,10.0,Tox,3.044522437723423,8-a2-8b,2.0,7,6.253411416786079,Xue_CAD_LNP,mRNA,HeLa,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,1.0
CCCCCCCCCC(=O)Oc1cc(CNCCCN(CC)CC)cc(OC(=O)CCCCCCCCC)c1,1.0,Lxue,35.0,16.0,46.5,2.5,DOPE,10.0,Tox,3.044522437723423,8-a2-9,2.0,9,6.331259827726127,Xue_CAD_LNP,mRNA,HeLa,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,1.0
CCCCCC(C)CCC(=O)Oc1cc(CNCCCN(CC)CC)cc(OC(=O)CCC(C)CCCCC)c1,0.9984666666666668,Lxue,35.0,16.0,46.5,2.5,DOPE,10.0,Tox,3.044522437723423,8-a2-9b,2.0,8,6.331259827726127,Xue_CAD_LNP,mRNA,HeLa,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0.9984666666666668
CCCCC(CC)CCC(=O)Oc1cc(CNCCCN(CC)CC)cc(OC(=O)CCC(CC)CCCC)c1,0.9952,Lxue,35.0,16.0,46.5,2.5,DOPE,10.0,Tox,3.044522437723423,8-a2-9b2,2.0,7,6.331259827726127,Xue_CAD_LNP,mRNA,HeLa,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0.9952
CCCCC(C)C(=O)Oc1cc(OC(=O)C(C)CCCC)c(CNCCCN(CC)CC)c(OC(=O)C(C)CCCC)c1,0.9867,Lxue,35.0,16.0,46.5,2.5,DOPE,10.0,Tox,3.044522437723423,8-a3-6b,3.0,5,6.406670393149158,Xue_CAD_LNP,mRNA,HeLa,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0.9867
CCCCCC(C)C(=O)Oc1cc(OC(=O)C(C)CCCCC)c(CNCCCN(CC)CC)c(OC(=O)C(C)CCCCC)c1,0.9755666666666666,Lxue,35.0,16.0,46.5,2.5,DOPE,10.0,Tox,3.044522437723423,8-a3-7b,3.0,6,6.473819706178211,Xue_CAD_LNP,mRNA,HeLa,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0.9755666666666666
CCCCC(CC)C(=O)Oc1cc(OC(=O)C(CC)CCCC)c(CNCCCN(CC)CC)c(OC(=O)C(CC)CCCC)c1,1.0,Lxue,35.0,16.0,46.5,2.5,DOPE,10.0,Tox,3.044522437723423,8-a3-7b2,3.0,5,6.473819706178211,Xue_CAD_LNP,mRNA,HeLa,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,1.0
CCCCC(C)CCC(=O)Oc1cc(OC(=O)CCC(C)CCCC)c(CNCCCN(CC)CC)c(OC(=O)CCC(C)CCCC)c1,1.0,Lxue,35.0,16.0,46.5,2.5,DOPE,10.0,Tox,3.044522437723423,8-a3-8b,3.0,7,6.536742320942535,Xue_CAD_LNP,mRNA,HeLa,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,1.0
CCCCC(CC)CCC(=O)Oc1cc(OC(=O)CCC(CC)CCCC)c(CNCCCN(CC)CC)c(OC(=O)CCC(CC)CCCC)c1,1.0,Lxue,35.0,16.0,46.5,2.5,DOPE,10.0,Tox,3.044522437723423,8-a3-9b2,3.0,7,6.595938971351631,Xue_CAD_LNP,mRNA,HeLa,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,1.0
